¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),∞≠ºˆ∑Æ(mm),«≥º”(m/s),Ω¿µµ(%),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏ÈªÛ≈¬(¡ˆ∏ÈªÛ≈¬ƒ⁄µÂ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
101,√·√µ,2025-01-08 3:00,-10,,0.4,80,1010.2,,1020.2,,2.5,3,3,,11,,-4,,-1.7,-1.2,-0.5,0.2
101,√·√µ,2025-01-08 4:00,-10.7,,0.3,86,1010.4,,1020.4,,2.5,3,3,,11,,-4.5,,-1.9,-1.2,-0.5,0.3
101,√·√µ,2025-01-08 5:00,-11.4,,0.8,89,1010,,1020,,2.5,0,0,,,,-4.7,,-2.1,-1.4,-0.6,0.3
101,√·√µ,2025-01-08 6:00,-12.6,,0.5,86,1010.3,,1020.4,,2.5,0,0,,,,-5,,-2.2,-1.5,-0.7,0.1
101,√·√µ,2025-01-08 7:00,-12.3,,0.4,92,1010.9,,1021,,2.5,0,0,,,,-5.2,,-2.4,-1.7,-0.7,0.2
101,√·√µ,2025-01-08 8:00,-12.5,,0.7,92,1011.1,,1021.2,,2.5,0,0,,,,-5.4,,-2.4,-1.8,-0.8,0.2
101,√·√µ,2025-01-08 9:00,-10.6,,0,92,1011.6,,1021.6,,2.4,0,0,,,,-5,,-2.5,-1.8,-0.8,0.2
101,√·√µ,2025-01-08 10:00,-7.6,,1.3,85,1011.6,,1021.5,,2.3,7,0,,,,-4,,-2.3,-1.7,-0.6,0.3
101,√·√µ,2025-01-08 11:00,-4.4,,0.5,69,1011.1,,1020.9,,2.1,2,0,,,,-2.2,,-1.8,-1.5,-0.6,0.3
101,√·√µ,2025-01-08 12:00,-0.9,,1.4,46,1010.1,,1019.7,,2,4,0,,,,-0.9,,-1.4,-1.1,-0.5,0.3
101,√·√µ,2025-01-08 13:00,-0.2,,3.6,34,1009.1,,1018.7,,2.2,6,0,,,,-0.5,,-1.2,-1,-0.5,0.4
101,√·√µ,2025-01-08 14:00,0.6,,2.9,35,1008.5,,1018.1,,2,4,0,,,,-0.3,,-1,-0.8,-0.5,0.4
101,√·√µ,2025-01-08 15:00,-0.1,,3.4,35,1008.1,,1017.7,,2.1,4,0,,,,-0.4,,-0.8,-0.8,-0.5,0.3
101,√·√µ,2025-01-08 16:00,-0.5,,4,35,1008.2,,1017.8,,2,1,0,,,,-0.6,,-0.8,-0.7,-0.5,0.3
101,√·√µ,2025-01-08 17:00,-1.8,,2.1,41,1008.1,,1017.7,,2.2,5,1,,76,,-1.1,,-0.8,-0.7,-0.5,0.3
101,√·√µ,2025-01-08 18:00,-2.1,,4.4,41,1008.8,,1018.5,,2.2,6,1,,76,,-1.4,,-0.9,-0.8,-0.5,0.2
101,√·√µ,2025-01-08 19:00,-3.1,,2.9,46,1009.4,,1019.1,,2.2,6,3,,11,,-1.7,,-0.9,-0.8,-0.5,0.3
101,√·√µ,2025-01-08 20:00,-3.9,,4.1,43,1010.3,,1020,,2.2,6,1,,76,,-2.2,,-1,-0.8,-0.5,0.2
101,√·√µ,2025-01-08 21:00,-5.1,,3.6,50,1010.9,,1020.7,,2.2,0,0,,,,-2.7,,-1.1,-0.9,-0.5,0.2
101,√·√µ,2025-01-08 22:00,-6,,5,49,1011.5,,1021.3,,2.2,3,0,,,,-3.1,,-1.3,-1,-0.6,0.2
101,√·√µ,2025-01-08 23:00,-6.5,,3.6,47,1012.1,,1022,,2.2,3,0,,,,-3.4,,-1.4,-1,-0.6,0.2
101,√·√µ,2025-01-09 0:00,-7.1,,2.5,48,1012.4,,1022.3,,2.2,7,3,,,,-3.6,,-1.6,-1.1,-0.6,0.2
101,√·√µ,2025-01-09 1:00,-7.7,,2.1,51,1012.5,,1022.4,,2.2,7,4,,11,,-3.7,,-1.8,-1.2,-0.7,0.2
101,√·√µ,2025-01-09 2:00,-8.1,,3.5,46,1013.1,,1023,,2.2,3,0,,,,-4,,-1.9,-1.3,-0.7,0.2
101,√·√µ,2025-01-09 3:00,-8.6,,4.2,45,1013.2,,1023.1,,2.2,0,0,,,,-4.3,,-2.1,-1.4,-0.7,0.2
101,√·√µ,2025-01-09 4:00,-9.2,,4.1,45,1013.4,,1023.4,,2.2,0,0,,,,-4.6,,-2.3,-1.5,-0.8,0.2
101,√·√µ,2025-01-09 5:00,-9.8,,2.7,33,1013.8,,1023.8,,2.2,0,0,,,,-4.9,,-2.5,-1.6,-0.9,0.2
101,√·√µ,2025-01-09 6:00,-10.6,,2.4,34,1013.7,,1023.7,,2.2,0,0,,,,-5.2,,-2.6,-1.7,-0.9,0.1
101,√·√µ,2025-01-09 7:00,-10.8,,2.9,32,1014.2,,1024.2,,2.2,0,0,,,,-5.4,,-2.8,-1.9,-0.9,0.1
101,√·√µ,2025-01-09 8:00,-11.3,,3,32,1014.6,,1024.7,,2.2,0,0,,,,-5.6,,-2.9,-2,-1,0.1
101,√·√µ,2025-01-09 9:00,-10.3,,2.6,29,1014.8,,1024.8,,2.1,0,0,,,,-5.3,,-3,-2,-1,0.2
101,√·√µ,2025-01-09 10:00,-9.3,,4.2,26,1014.3,,1024.3,,1.9,0,0,,,,-4.1,,-2.9,-2,-1,0.2
101,√·√µ,2025-01-09 11:00,-9,,6,27,1014.3,,1024.3,,1.9,0,0,,,,-2.7,,-2.6,-1.8,-1,0.2
101,√·√µ,2025-01-09 12:00,-8.2,,5.6,28,1013.6,,1023.5,,1.9,0,0,,,,-1.8,,-2.3,-1.7,-0.9,0.2
101,√·√µ,2025-01-09 13:00,-8,,3.9,25,1013,,1022.9,,1.9,1,0,,,,-1.3,,-2,-1.5,-0.8,0.2
101,√·√µ,2025-01-09 14:00,-8.3,,6.5,29,1012.9,,1022.8,,1.9,1,0,,,,-1.2,,-1.8,-1.3,-0.8,0.2
101,√·√µ,2025-01-09 15:00,-7.8,,3.4,28,1013.2,,1023.1,,1.9,5,0,,,,-1.5,,-1.6,-1.2,-0.8,0.2
101,√·√µ,2025-01-09 16:00,-8.4,,4.6,30,1013.8,,1023.7,,1.9,5,0,,,,-2,,-1.5,-1.2,-0.8,0.2
101,√·√µ,2025-01-09 17:00,-9.9,,3.6,33,1014.9,,1024.9,,2,8,3,,14,,-2.9,,-1.6,-1.4,-0.9,0.1
101,√·√µ,2025-01-09 18:00,-11.3,,3.6,40,1016.4,,1026.5,,2,0,0,,,,-3.9,,-1.9,-1.5,-0.9,0.1
101,√·√µ,2025-01-09 19:00,-12,,2.5,39,1017.6,,1027.7,,2,0,0,,,,-4.8,,-2.3,-1.7,-1,0.1
101,√·√µ,2025-01-09 20:00,-13.1,,0.8,44,1018.4,,1028.6,,2.1,0,0,,,,-5.6,,-2.5,-1.9,-1.1,0.1
101,√·√µ,2025-01-09 21:00,-14.5,,0.8,56,1018.9,,1029.1,,2.1,10,0,,,,-6.2,,-2.9,-2.2,-1.2,0
101,√·√µ,2025-01-09 22:00,-14.8,,0.4,65,1019.9,,1030.2,,2.1,10,0,,,,-6.7,,-3.2,-2.3,-1.3,0
101,√·√µ,2025-01-09 23:00,-15.9,,1,73,1020.6,,1030.9,,2.1,9,0,,,,-7,,-3.6,-2.7,-1.3,0
101,√·√µ,2025-01-10 0:00,-16.4,,0,74,1021.3,,1031.6,,2.1,9,0,,,,-7.3,,-3.8,-2.7,-1.4,0
101,√·√µ,2025-01-10 1:00,-16.8,,0.8,76,1021.4,,1031.8,,2.1,10,0,,,,-7.5,,-3.9,-3,-1.6,0
101,√·√µ,2025-01-10 2:00,-17,,0.7,79,1021.8,,1032.2,,2.1,10,0,,,,-7.6,,-4.1,-3,-1.6,-0.1
101,√·√µ,2025-01-10 3:00,-17.2,,0.4,82,1022.7,,1033.1,,2.1,9,0,,,,-7.9,,-4.3,-3.3,-1.7,-0.1
101,√·√µ,2025-01-10 4:00,-17.3,,0.6,84,1022.8,,1033.2,,2.1,10,0,,,,-7.9,,-4.4,-3.4,-1.8,0
101,√·√µ,2025-01-10 5:00,-17,,1.3,85,1022.8,,1033.2,,2.1,10,0,,,,-8,,-4.4,-3.4,-1.7,-0.1
101,√·√µ,2025-01-10 6:00,-16.9,,0.4,85,1023.2,,1033.6,,2.1,10,0,,,,-8,,-4.6,-3.5,-1.9,-0.1
101,√·√µ,2025-01-10 7:00,-17.3,,0.6,84,1023.7,,1034.1,,2.1,10,0,,,,-8.1,,-4.6,-3.6,-1.9,0
101,√·√µ,2025-01-10 8:00,-17.8,,0.8,85,1024.2,,1034.6,,2.1,10,0,,,,-8.2,,-4.7,-3.6,-2,-0.1
101,√·√µ,2025-01-10 9:00,-15.8,,1.5,86,1024.4,,1034.7,,2,5,0,,,,-7.6,,-4.7,-3.6,-2,-0.1
101,√·√µ,2025-01-10 10:00,-12.7,,0.5,75,1024.6,,1034.8,,1.8,9,0,,,,-5.8,,-4.3,-3.4,-1.8,-0.1
101,√·√µ,2025-01-10 11:00,-10.8,,0.6,59,1024.3,,1034.4,,1.7,0,0,,,,-3.8,,-3.6,-3.1,-1.8,0
101,√·√µ,2025-01-10 12:00,-9.1,,1.1,45,1023.3,,1033.4,,1.7,2,0,,,,-2.3,,-3,-2.6,-1.7,0
101,√·√µ,2025-01-10 13:00,-7.2,,1,39,1022.5,,1032.5,,1.7,2,0,,,,-1.6,,-2.4,-2.2,-1.5,0
101,√·√µ,2025-01-10 14:00,-5.4,,1.8,36,1021.8,,1031.7,,1.8,0,0,,,,-1.3,,-1.9,-1.9,-1.3,0
101,√·√µ,2025-01-10 15:00,-5.2,,1.8,37,1021.2,,1031.1,,1.7,0,0,,,,-1.5,,-1.5,-1.7,-1.2,0
101,√·√µ,2025-01-10 16:00,-4.3,,0.8,35,1021.1,,1031,,1.8,0,0,,,,-1.8,,-1.3,-1.6,-1.1,0
101,√·√µ,2025-01-10 17:00,-5.9,,2.1,41,1021.4,,1031.3,,2.1,0,0,,,,-2.5,,-1.3,-1.5,-1.1,0
101,√·√µ,2025-01-10 18:00,-8,,2,49,1021.7,,1031.7,,2.1,0,0,,,,-3.8,,-1.7,-1.8,-1.2,-0.1
101,√·√µ,2025-01-10 19:00,-9.2,,1.7,63,1022.1,,1032.2,,2.1,0,0,,,,-4.9,,-1.9,-2,-1.3,-0.2
101,√·√µ,2025-01-10 20:00,-10.4,,0,67,1022.4,,1032.5,,2.1,0,0,,,,-5.4,,-2.3,-2.2,-1.3,-0.1
101,√·√µ,2025-01-10 21:00,-10.7,,0.8,75,1022.9,,1033,,2.1,0,0,,,,-6,,-2.7,-2.3,-1.5,-0.2
101,√·√µ,2025-01-10 22:00,-11.8,,0.1,77,1023.3,,1033.5,,2.1,0,0,,,,-6.3,,-3,-2.5,-1.5,-0.1
101,√·√µ,2025-01-10 23:00,-12.2,,0.9,80,1023.3,,1033.5,,2.1,0,0,,,,-6.6,,-3.3,-2.7,-1.6,-0.2
101,√·√µ,2025-01-11 0:00,-12.6,,0.4,84,1023,,1033.2,,2.1,0,0,,,,-6.8,,-3.5,-2.8,-1.7,-0.2
101,√·√µ,2025-01-11 1:00,-13.4,,0.4,86,1022.8,,1033,,2.1,0,0,,,,-7.1,,-3.8,-3,-1.7,-0.2
101,√·√µ,2025-01-11 2:00,-13.4,,0.9,89,1022.6,,1032.8,,2.1,0,0,,,,-7.3,,-4,-3.1,-1.9,-0.2
101,√·√µ,2025-01-11 3:00,-14,,0.4,86,1022.8,,1033.1,,2.1,0,0,,,,-7.4,,-4.1,-3.2,-2,-0.2
101,√·√µ,2025-01-11 4:00,-14.1,,0.7,89,1022.7,,1033,,2.1,10,1,,4,,-7.5,,-4.3,-3.4,-2,-0.2
101,√·√µ,2025-01-11 5:00,-14.4,,0.5,89,1022.2,,1032.5,,2.1,10,10,,3,,-7.5,,-4.3,-3.4,-2.1,-0.2
101,√·√µ,2025-01-11 6:00,-14.3,,0.4,88,1022.1,,1032.4,,2.1,9,9,,3,,-7.4,,-4.4,-3.4,-2.1,-0.2
101,√·√µ,2025-01-11 7:00,-14.7,,0.3,88,1022.2,,1032.5,,2.1,10,9,,3,,-7.5,,-4.4,-3.6,-2.1,-0.2
101,√·√µ,2025-01-11 8:00,-14.3,,0.3,89,1022.5,,1032.8,,2.1,10,10,,3,,-7.2,,-4.4,-3.5,-2.1,-0.3
101,√·√µ,2025-01-11 9:00,-13.5,,0.8,89,1023.1,,1033.3,,2.1,9,9,,4,,-6.6,,-4.2,-3.5,-2.1,-0.2
101,√·√µ,2025-01-11 10:00,-11.2,,0.6,84,1023.5,,1033.6,,1.9,3,3,,3,,-5.4,,-3.9,-3.3,-2.1,-0.2
101,√·√µ,2025-01-11 11:00,-7.7,,0.4,69,1022.6,,1032.6,,1.7,0,0,,,,-3.4,,-3.4,-3,-2,-0.2
101,√·√µ,2025-01-11 12:00,-6.3,,1.1,62,1021.1,,1031,,1.7,0,0,,,,-2,,-2.7,-2.5,-1.8,-0.2
101,√·√µ,2025-01-11 13:00,-4.4,,0.6,55,1019.6,,1029.4,,1.7,0,0,,,,-1.2,,-2.2,-2.1,-1.6,-0.2
101,√·√µ,2025-01-11 14:00,-2.1,,1.1,46,1018.6,,1028.4,,1.7,0,0,,,,-0.9,,-1.7,-1.8,-1.5,-0.2
101,√·√µ,2025-01-11 15:00,-1.2,,1.1,41,1018.3,,1028,,1.7,0,0,,,,-0.9,,-1.3,-1.5,-1.4,-0.2
101,√·√µ,2025-01-11 16:00,-0.8,,1.5,36,1018.3,,1028,,1.7,0,0,,,,-1.3,,-1.1,-1.4,-1.2,-0.2
101,√·√µ,2025-01-11 17:00,-2.5,,0.2,40,1018.1,,1027.9,,1.9,0,0,,,,-1.9,,-1.1,-1.3,-1.2,-0.3
101,√·√µ,2025-01-11 18:00,-4.5,,0.8,52,1018.2,,1028,,2,0,0,,,,-2.9,,-1.3,-1.5,-1.3,-0.3
101,√·√µ,2025-01-11 19:00,-6.5,,0,63,1018.4,,1028.3,,2,0,0,,,,-3.9,,-1.5,-1.7,-1.3,-0.3
101,√·√µ,2025-01-11 20:00,-7.8,,1.3,70,1018.2,,1028.2,,2,0,0,,,,-4.8,,-1.9,-1.9,-1.3,-0.4
101,√·√µ,2025-01-11 21:00,-8.5,,0.5,76,1017.8,,1027.8,,2,0,0,,,,-5.3,,-2.2,-2.1,-1.4,-0.3
101,√·√µ,2025-01-11 22:00,-10.4,,0.4,81,1017.9,,1028,,2,4,0,,,,-5.8,,-2.6,-2.2,-1.5,-0.3
101,√·√µ,2025-01-11 23:00,-10.3,,0.1,84,1017.7,,1027.8,,2,0,0,,,,-6.1,,-2.9,-2.4,-1.6,-0.4
101,√·√µ,2025-01-12 0:00,-10.7,,1.1,86,1017.5,,1027.6,,2,0,0,,,,-6.3,,-3.2,-2.6,-1.7,-0.4
101,√·√µ,2025-01-12 1:00,-11.5,,0.1,87,1017.3,,1027.4,,2,9,0,,,,-6.6,,-3.4,-2.7,-1.7,-0.4
101,√·√µ,2025-01-12 2:00,-11.5,,0.2,90,1017.1,,1027.2,,2,9,0,,,,-6.7,,-3.7,-2.9,-1.9,-0.3
101,√·√µ,2025-01-12 3:00,-12.1,,0,89,1017.2,,1027.3,,2,4,0,,,,-6.9,,-3.9,-3,-2,-0.4
101,√·√µ,2025-01-12 4:00,-12.5,,0.6,92,1016.5,,1026.6,,2,0,0,,,,-7.1,,-4,-3.2,-2.1,-0.4
101,√·√µ,2025-01-12 5:00,-12.9,,0.4,90,1016.3,,1026.4,,2,4,4,,3,,-7.3,,-4.1,-3.4,-2.1,-0.4
101,√·√µ,2025-01-12 6:00,-12.7,,0.1,91,1016.4,,1026.5,,2,0,0,,,,-6.9,,-4.3,-3.4,-2.2,-0.4
101,√·√µ,2025-01-12 7:00,-11.5,,0.9,92,1016.5,,1026.6,,2,4,4,,2,,-6.2,,-4.2,-3.3,-2.2,-0.5
101,√·√µ,2025-01-12 8:00,-11.5,,1.4,90,1016.7,,1026.8,,2,10,10,,2,,-5.7,,-3.9,-3.3,-2.2,-0.4
101,√·√µ,2025-01-12 9:00,-11.4,,0.9,89,1017,,1027.1,,2,9,9,,1,,-5.4,,-3.7,-3.2,-2.1,-0.4
101,√·√µ,2025-01-12 10:00,-10.1,,0.8,88,1017.3,,1027.3,,2,9,9,,2,,-4.5,,-3.4,-3,-2.1,-0.4
101,√·√µ,2025-01-12 11:00,-7.3,,0.2,82,1016.6,,1026.5,,1.7,4,4,,3,,-2.9,,-3,-2.7,-2,-0.4
101,√·√µ,2025-01-12 12:00,-5.5,,1.4,76,1015.4,,1025.2,,1.6,2,0,,,,-1.5,,-2.4,-2.3,-1.8,-0.4
101,√·√µ,2025-01-12 13:00,-2.9,,0.6,60,1014.2,,1023.9,,1.6,2,0,,,,-0.9,,-1.8,-1.9,-1.6,-0.4
101,√·√µ,2025-01-12 14:00,-1.5,,1.1,52,1013.2,,1022.9,,1.3,2,0,,,,-0.7,,-1.4,-1.6,-1.5,-0.4
101,√·√µ,2025-01-12 15:00,-0.1,,0.9,43,1013.1,,1022.7,,1.1,1,0,,,,-0.7,,-1.1,-1.3,-1.3,-0.4
101,√·√µ,2025-01-12 16:00,0.1,,1,43,1013.1,,1022.7,,1.1,0,0,,,,-0.9,,-0.8,-1.2,-1.2,-0.4
101,√·√µ,2025-01-12 17:00,-0.9,,0.7,47,1013.5,,1023.2,,1.2,0,0,,,,-1.4,,-0.7,-1.1,-1.1,-0.4
101,√·√µ,2025-01-12 18:00,-3.3,,0.1,56,1013.8,,1023.5,,1.2,0,0,,,,-2.1,,-0.9,-1.2,-1.1,-0.4
101,√·√µ,2025-01-12 19:00,-5,,0.4,71,1014.6,,1024.4,,1.2,0,0,,,,-3.1,,-1,-1.4,-1.2,-0.5
101,√·√µ,2025-01-12 20:00,-6.5,,1.3,79,1015.2,,1025.1,,1.2,0,0,,,,-4.1,,-1.1,-1.5,-1.2,-0.4
101,√·√µ,2025-01-12 21:00,-7.7,,0.2,85,1015.7,,1025.6,,1.2,0,0,,,,-4.9,,-1.3,-1.8,-1.2,-0.4
101,√·√µ,2025-01-12 22:00,-8.6,,0.1,87,1016.4,,1026.4,,1.2,0,0,,,,-5.4,,-1.7,-1.9,-1.3,-0.4
101,√·√µ,2025-01-12 23:00,-9.4,,0.1,87,1016.8,,1026.8,,1.2,0,0,,,,-5.8,,-2.2,-2.1,-1.5,-0.4
101,√·√µ,2025-01-13 0:00,-9.6,,0.5,90,1017.1,,1027.1,,1.2,0,0,,,,-6.1,,-2.6,-2.3,-1.5,-0.4
101,√·√µ,2025-01-13 1:00,-10.4,,0.9,91,1017,,1027,,1.2,0,0,,,,-6.4,,-2.9,-2.4,-1.7,-0.4
101,√·√µ,2025-01-13 2:00,-11.2,,0.2,92,1017.3,,1027.4,,1.2,0,0,,,,-6.7,,-3.3,-2.7,-1.8,-0.5
101,√·√µ,2025-01-13 3:00,-11.2,,1.2,94,1017.4,,1027.5,,1.2,0,0,,,,-6.9,,-3.6,-3,-1.9,-0.5
101,√·√µ,2025-01-13 4:00,-11.7,,0,90,1017.7,,1027.8,,1.2,0,0,,,,-7,,-3.7,-3,-2,-0.5
101,√·√µ,2025-01-13 5:00,-12,,0.6,91,1017.6,,1027.7,,1.2,0,0,,,,-7.2,,-4,-3.2,-2.1,-0.4
101,√·√µ,2025-01-13 6:00,-12,,0,93,1017.8,,1027.9,,1.2,0,0,,,,-7,,-4.1,-3.3,-2.1,-0.5
101,√·√µ,2025-01-13 7:00,-12.3,,0,92,1018,,1028.1,,1.2,0,0,,,,-6.9,,-4.1,-3.4,-2.2,-0.6
101,√·√µ,2025-01-13 8:00,-11.8,,0.4,93,1018.4,,1028.5,,1.2,10,9,,,,-6.6,,-4.2,-3.4,-2.2,-0.6
101,√·√µ,2025-01-13 9:00,-9.7,,1,93,1018.7,,1028.7,,1.2,8,8,,,,-5.4,,-3.9,-3.3,-2.3,-0.5
101,√·√µ,2025-01-13 10:00,-8.7,,0.5,93,1019.1,,1029.1,,1.3,9,8,,10,,-4.5,,-3.5,-3,-2.2,-0.5
101,√·√µ,2025-01-13 11:00,-7.3,,0.5,93,1018.9,,1028.8,,1.3,10,7,,7,,-3.3,,-2.9,-2.8,-2.1,-0.6
101,√·√µ,2025-01-13 12:00,-6.5,,0.4,92,1018,,1027.9,,1.7,9,4,,8,,-3,,-2.5,-2.5,-2,-0.6
101,√·√µ,2025-01-13 13:00,-4.6,,0.5,86,1016.6,,1026.4,,1.7,8,1,,8,,-2,,-2.1,-2.2,-1.8,-0.5
101,√·√µ,2025-01-13 14:00,-2.1,,0.3,76,1015.5,,1025.2,,1.6,7,1,,,,-1.3,,-1.6,-1.8,-1.6,-0.5
101,√·√µ,2025-01-13 15:00,-1.5,,0.4,74,1014.8,,1024.5,,1.6,8,2,,5,,-1.2,,-1.3,-1.6,-1.5,-0.5
101,√·√µ,2025-01-13 16:00,-1.5,,1.1,73,1014.7,,1024.4,,1.5,8,5,,8,,-1.2,,-1.1,-1.5,-1.4,-0.5
101,√·√µ,2025-01-13 17:00,-1.5,,0,74,1014.7,,1024.4,,1.5,9,6,,8,,-1.4,,-1,-1.4,-1.3,-0.5
101,√·√µ,2025-01-13 18:00,-1.8,,0.3,84,1014.9,,1024.6,,1.8,9,3,,7,,-1.6,,-1,-1.3,-1.3,-0.5
101,√·√µ,2025-01-13 19:00,-1.9,,0.3,86,1014.8,,1024.5,,1.9,9,5,,6,,-1.7,,-1,-1.2,-1.1,-0.4
101,√·√µ,2025-01-13 20:00,-2,,0,87,1014.6,,1024.3,,1.9,9,8,,5,,-1.8,,-1,-1.2,-1.1,-0.4
101,√·√µ,2025-01-13 21:00,-2,,0,89,1014.7,,1024.4,,1.9,9,9,,5,,-1.8,,-1,-1.2,-1,-0.4
101,√·√µ,2025-01-13 22:00,-2.2,,0,91,1014.9,,1024.6,,1.9,9,9,,6,,-1.8,,-1,-1.1,-1.1,-0.4
101,√·√µ,2025-01-13 23:00,-1.8,,0.5,91,1014.8,,1024.5,,1.9,9,9,,5,,-1.7,,-0.9,-1.1,-1,-0.4
101,√·√µ,2025-01-14 0:00,-1.4,,0.8,92,1014.7,,1024.4,,1.8,9,9,,,,-1.7,,-1,-1.1,-1,-0.4
101,√·√µ,2025-01-14 1:00,-1.3,,0,92,1014,,1023.7,,1.8,7,7,,5,,-1.5,,-1,-1,-1,-0.4
101,√·√µ,2025-01-14 2:00,-1.1,,0.2,92,1014,,1023.7,,1.8,9,9,,5,,-1.4,,-0.9,-1,-0.9,-0.4
101,√·√µ,2025-01-14 3:00,-0.9,0.1,0.5,94,1013.9,,1023.6,,2.3,9,9,,4,,-1.3,,-1,-1,-0.9,-0.3
101,√·√µ,2025-01-14 4:00,-0.5,,0.2,96,1013.7,,1023.3,,2.3,10,10,,4,,-1.3,,-0.9,-0.9,-0.9,-0.4
101,√·√µ,2025-01-14 5:00,-0.1,,0.3,97,1013.6,,1023.2,,2.5,10,7,,4,,-1.2,,-0.9,-0.9,-0.8,-0.3
101,√·√µ,2025-01-14 6:00,0.1,0.6,0.9,98,1013.6,,1023.2,,2.5,10,10,,3,,-1,,-0.8,-0.9,-0.9,-0.3
101,√·√µ,2025-01-14 7:00,0.9,,1.5,95,1013.9,,1023.5,,2.4,8,8,,3,,-1,,-0.8,-0.9,-0.8,-0.3
101,√·√µ,2025-01-14 8:00,0.5,,0.9,94,1013.9,,1023.5,,2.4,7,7,,4,,-0.9,,-0.8,-0.8,-0.8,-0.3
101,√·√µ,2025-01-14 9:00,0.4,0.1,0.3,95,1014.2,,1023.8,,2.3,7,7,,5,,-0.9,,-0.7,-0.7,-0.7,-0.3
101,√·√µ,2025-01-14 10:00,1.1,,0.1,93,1014.6,,1024.2,,2.1,8,3,,1,,-0.7,,-0.7,-0.8,-0.7,-0.2
101,√·√µ,2025-01-14 11:00,1.9,,0.4,92,1014.6,,1024.2,,1.8,9,9,,4,,-0.5,,-0.6,-0.7,-0.7,-0.2
101,√·√µ,2025-01-14 12:00,3.3,,1.6,86,1014,,1023.5,,1.3,8,8,,5,,-0.3,,-0.5,-0.7,-0.6,-0.2
101,√·√µ,2025-01-14 13:00,4.3,,1.8,80,1013.1,,1022.6,,1,8,1,,6,,-0.1,,-0.4,-0.6,-0.6,-0.2
101,√·√µ,2025-01-14 14:00,5.1,,1.9,67,1012.5,,1021.9,,0.7,8,1,,76,,0,,-0.3,-0.5,-0.6,-0.2
101,√·√µ,2025-01-14 15:00,5.3,,3.4,39,1012.7,,1022.1,,0.5,7,0,,,,0,,-0.3,-0.4,-0.6,-0.2
101,√·√µ,2025-01-14 16:00,5.2,,2.4,34,1013,,1022.4,,0.4,6,0,,,,0,,-0.2,-0.4,-0.5,-0.2
101,√·√µ,2025-01-14 17:00,3.7,,3.3,40,1013.8,,1023.3,,0.4,8,0,,,,0,,-0.3,-0.4,-0.6,-0.2
101,√·√µ,2025-01-14 18:00,2.8,,1.6,45,1014.1,,1023.6,,0.4,9,1,,16,,-0.1,,-0.3,-0.4,-0.5,-0.2
101,√·√µ,2025-01-14 19:00,2.6,,3.1,51,1014.6,,1024.1,,0.4,10,4,,12,,-0.1,,-0.3,-0.4,-0.6,-0.2
101,√·√µ,2025-01-14 20:00,0.5,,0.6,71,1014.5,,1024.1,,0.4,8,2,,26,,-0.1,,-0.4,-0.4,-0.6,-0.2
101,√·√µ,2025-01-14 21:00,0.8,,2.2,49,1014.8,,1024.4,,0.4,7,5,,22,,-0.3,,-0.4,-0.4,-0.6,-0.2
101,√·√µ,2025-01-14 22:00,0.1,,1.6,41,1015.1,,1024.7,,0.4,0,0,,,,-0.5,,-0.4,-0.4,-0.6,-0.2
101,√·√µ,2025-01-14 23:00,-0.6,,1.8,35,1015.9,,1025.6,,0.5,0,0,,,,-0.8,,-0.4,-0.4,-0.6,-0.2
101,√·√µ,2025-01-15 0:00,-2.4,,0.9,46,1016.4,,1026.1,,0.5,0,0,,,,-1.2,,-0.4,-0.4,-0.6,-0.2
101,√·√µ,2025-01-15 1:00,-2.8,,1.7,41,1016.5,,1026.3,,0.5,0,0,,,,-1.9,,-0.4,-0.5,-0.5,-0.2
101,√·√µ,2025-01-15 2:00,-3,,2,45,1016.9,,1026.7,,0.5,0,0,,,,-2.5,,-0.5,-0.5,-0.6,-0.2
101,√·√µ,2025-01-15 3:00,-3.5,,1.8,47,1016.9,,1026.7,,0.5,0,0,,,,-3.1,,-0.5,-0.5,-0.5,-0.2
101,√·√µ,2025-01-15 4:00,-3.6,,2.7,46,1016.9,,1026.7,,0.5,0,0,,,,-3.6,,-0.7,-0.5,-0.5,-0.2
101,√·√µ,2025-01-15 5:00,-4.4,,2.5,47,1017.1,,1026.9,,0.6,0,0,,,,-4.1,,-0.8,-0.5,-0.5,-0.2
101,√·√µ,2025-01-15 6:00,-6.8,,1.1,65,1017.5,,1027.4,,0.5,0,0,,,,-4.9,,-1,-0.6,-0.5,-0.2
101,√·√µ,2025-01-15 7:00,-7.8,,0.6,63,1018,,1028,,0.5,0,0,,,,-5.6,,-1.4,-0.9,-0.6,-0.2
